year,state,fiitax,siitax,fica,frate,srate,ficar,tfica,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,staxbc,srebate,senergy,sctc,sptcr,samt,qbid,niit,addmed,cares,actc,cd2026081819,taxsimid,mstat,page,sage,depx,pwages,psemp,swages,ssemp,dividends,intrec,stcg,ltcg,otherprop,nonprop,pensions,gssi,pui,sui,transfers,rentpaid,proptax,otheritem,childcare,mortgage,scorp,idtl,age1,age2,age3,age4,age5,age6,age7,age8,age9,age10,age11,source,state_code,federal_match,state_match,overall_match,v42,v43
2025.0,0.0,210026.35,0.0,33117.32,0.0,0.0,0.0,21806.49,915916.82,0.0,0.0,31500.0,0.0,0.0,0.0,0.0,743809.76,199427.92,0.0,0.0,0.0,0.0,1200.0,0.0,775309.76,0.0,189906.0,33117.32,920745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140607.06,21320.35,841.3,0.0,0.0,0.0,88057.0,2.0,28.0,27.0,2.0,143992.859375,211828.09375,3861.18408203125,0.0,7079.53369140625,1547.9935302734375,0.0,56399.9296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20787.848101265823,0.0,496034.40625,2.0,4.0,1.0,,,,,,,,,,taxsim,TX,False,True,False,,
2025.0,0.0,191604.796875,0.0,33117.3203125,50637.953125,0.0,,21806.490234375,915916.75,0.0,0.0,31500.0,0.0,,,4170.0498046875,743809.6875,177210.09375,,,0.0,,772.239990234375,0.0,775309.6875,0.0,189905.99,21806.490234375,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,140607.0625,2471.0400390625,,0.0,0.0,,88057.0,2.0,28.0,27.0,2.0,143992.859375,211828.09375,3861.18408203125,0.0,7079.53369140625,1547.9935302734375,0.0,56399.9296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20787.848101265823,0.0,496034.40625,2.0,4.0,1.0,,,,,,,,,,policyengine,TX,False,True,False,0.0,0.0
2025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-542.4,0.0,0.0,17750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10052.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88058.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-433.9196472167969,-108.47991180419922,0.0,0.0,0.0,10051.91011235955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,taxsim,TX,True,True,True,,
2025.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-542.4000244140625,0.0,0.0,17750.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,17750.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,88058.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-433.9196472167969,-108.47991180419922,0.0,0.0,0.0,10051.91011235955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,policyengine,TX,True,True,True,0.0,0.0
2025.0,0.0,8672.6,0.0,19063.19,0.0,0.0,0.0,9531.6,127909.37,0.0,0.0,31500.0,0.0,0.0,0.0,0.0,95780.35,11016.64,0.0,0.0,2200.0,0.0,129.92,0.0,127280.35,0.0,11002.53,19063.19,127910.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.02,0.0,0.0,0.0,0.0,0.0,88059.0,2.0,34.0,32.0,1.0,64029.31640625,0.0,60566.70312499999,0.0,117.63349914550744,50.633449077606194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.620253164557,0.0,3145.084228515598,2.0,4.0,,,,,,,,,,,taxsim,TX,True,True,True,,
2025.0,0.0,8672.599609375,0.0,19063.189453125,12.0,0.0,,9531.599609375,127909.3828125,0.0,0.0,31500.0,0.0,,,2427.6298828125,95780.359375,11002.5302734375,,,2200.0,,129.9199981689453,0.0,127280.359375,0.0,11002.53,9531.599609375,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,629.02001953125,0.0,,0.0,0.0,,88059.0,2.0,34.0,32.0,1.0,64029.31640625,0.0,60566.70312499999,0.0,117.63349914550744,50.633449077606194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.620253164557,0.0,3145.084228515598,2.0,4.0,,,,,,,,,,,policyengine,TX,True,True,True,0.0,0.0
2025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6405.55,0.0,0.0,17750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6405.55,0.0,0.0,0.0,6406.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88060.0,1.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1567.1824951171875,323.34765625,0.0,0.0,0.0,0.0,4515.01953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,taxsim,TX,True,True,True,,
2025.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6405.5498046875,0.0,0.0,17750.0,0.0,,,754.3900146484375,0.0,0.0,,,0.0,,0.0,0.0,17750.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,88060.0,1.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1567.1824951171875,323.34765625,0.0,0.0,0.0,0.0,4515.01953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,policyengine,TX,True,True,True,0.0,0.0
2025.0,0.0,83934.7,0.0,17417.67,0.0,0.0,0.0,8708.84,516713.79,0.0,15613.87,34700.0,0.0,0.0,0.0,0.0,467478.93,103719.26,0.0,0.0,0.0,0.0,0.0,0.0,502178.93,0.0,73799.57,17417.67,519470.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14534.86,10135.12,0.0,0.0,0.0,0.0,88061.0,2.0,71.0,73.0,0.0,0.0,0.0,113841.0078125,0.0,20009.486328125,12455.405273437498,-5.799521446228027,249621.93749999927,0.0,0.0,32503.583984374884,18369.252808988764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72674.30468749987,2.0,,,,,,,,,,,,taxsim,TX,True,True,True,,
2025.0,0.0,83934.703125,0.0,17417.669921875,2903.65625,0.0,,8708.83984375,516713.8125,0.0,15613.8603515625,34700.0,0.0,,,3640.14990234375,467478.90625,33355.73046875,,,0.0,,0.0,0.0,502178.90625,0.0,73799.57,8708.83984375,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,14534.8603515625,10135.1201171875,,0.0,0.0,,88061.0,2.0,71.0,73.0,0.0,0.0,0.0,113841.0078125,0.0,20009.486328125,12455.405273437498,-5.799521446228027,249621.93749999927,0.0,0.0,32503.583984374884,18369.252808988764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72674.30468749987,2.0,,,,,,,,,,,,policyengine,TX,True,True,True,0.0,0.0
