year,state,fiitax,siitax,fica,frate,srate,ficar,tfica,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,staxbc,srebate,senergy,sctc,sptcr,samt,qbid,niit,addmed,cares,actc,cd2026081819,taxsimid,mstat,page,sage,depx,pwages,psemp,swages,ssemp,dividends,intrec,stcg,ltcg,otherprop,nonprop,pensions,gssi,pui,sui,transfers,rentpaid,proptax,otheritem,childcare,mortgage,scorp,idtl,age1,age2,age3,age4,age5,age6,age7,age8,age9,age10,age11,source,state_code,federal_match,state_match,overall_match,v42,v43
2025,1,8672.599609375,5240.259765625,19063.189453125,12.0,4.017099857330322,,9531.599609375,127909.3828125,0.0,0.0,31500.0,0.0,,,6015.47021484375,95780.359375,11002.5302734375,,,2200.0,,129.9199981689453,0.0,127280.359375,0.0,11002.53,9531.599609375,,,127909.37,,5000.0,9531.599609375,106405.17,0.0,0.0,0.0,0.0,,5240.26,0.0,,0.0,,,629.02001953125,0.0,,0.0,0.0,,88059,2,34,32,1,64029.31640625,0.0,60566.70312499999,0.0,117.63349914550744,50.633449077606194,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,649.620253164557,0.0,3145.084228515598,2,4.0,,,,,,,,,,,policyengine,AL,True,True,True,0.0,0.0
2025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6405.55,0.0,0.0,17750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6405.55,0.0,0.0,0.0,6406.55,0.0,1890.53,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88060,1,68,0,0,0.0,0.0,0.0,0.0,1567.1824951171875,323.34765625,0.0,0.0,0,0,4515.01953125,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,,taxsim,AL,True,True,True,,
2025,1,0.0,0.0,0.0,0.0,0.0,,0.0,6405.5498046875,0.0,0.0,17750.0,0.0,,,476.3900146484375,0.0,0.0,,,0.0,,0.0,0.0,17750.0,0.0,0.0,0.0,,,1890.53,,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,88060,1,68,0,0,0.0,0.0,0.0,0.0,1567.1824951171875,323.34765625,0.0,0.0,0,0,4515.01953125,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,,policyengine,AL,True,True,True,0.0,0.0
2025,1,83934.7,19592.82,17417.67,0.0,0.0,0.0,8708.84,516713.79,0.0,15613.87,34700.0,0.0,0.0,0.0,0.0,467478.93,103719.26,0.0,0.0,0.0,0.0,0.0,0.0,502178.93,0.0,73799.57,17417.67,519470.18,0.0,489099.93,3000.0,5000.0,8708.84,393456.39,0.0,0.0,0.0,0.0,5.0,19592.82,0.0,0.0,0.0,0.0,0.0,14534.86,10135.12,0.0,0.0,0.0,0.0,88061,2,71,73,0,0.0,0.0,113841.0078125,0.0,20009.486328125,12455.405273437498,-5.799521446228027,249621.93749999927,0,0,32503.583984374884,18369.252808988764,0.0,0.0,0,0.0,0.0,0,0.0,0.0,72674.30468749987,2,,,,,,,,,,,,taxsim,AL,True,True,True,,
2025,1,83934.703125,19592.8203125,17417.669921875,2903.65625,-140.56640625,,8708.83984375,516713.8125,0.0,15613.8603515625,34700.0,0.0,,,25455.689453125,467478.90625,33355.73046875,,,0.0,,0.0,0.0,502178.90625,0.0,73799.57,8708.83984375,,,489099.94,,5000.0,8708.83984375,393456.41,0.0,0.0,0.0,0.0,,19592.82,0.0,,0.0,,,14534.8603515625,10135.1201171875,,0.0,0.0,,88061,2,71,73,0,0.0,0.0,113841.0078125,0.0,20009.486328125,12455.405273437498,-5.799521446228027,249621.93749999927,0,0,32503.583984374884,18369.252808988764,0.0,0.0,0,0.0,0.0,0,0.0,0.0,72674.30468749987,2,,,,,,,,,,,,policyengine,AL,True,True,True,0.0,0.0
2025,1,-10797.28,972.82,4522.42,0.0,0.0,0.0,2261.21,29558.28,0.0,0.0,23625.0,0.0,0.0,0.0,0.0,5933.28,593.33,0.0,0.0,593.33,4058.74,0.0,6738.54,29558.28,0.0,593.33,4522.42,29559.28,0.0,29558.28,5113.25,4188.7,2261.21,20256.32,0.0,0.0,0.0,0.0,5.0,972.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4058.74,0.0,88062,1,35,0,3,29558.275390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,14.0,12.0,9.0,,,,,,,,,taxsim,AL,True,False,False,,
2025,1,-10797.2802734375,931.9099731445312,4522.419921875,6.059599876403809,5.0,,2261.2099609375,29558.279296875,0.0,0.0,23625.0,0.0,,,1287.9100341796875,5933.27978515625,593.3300170898438,,,593.3300170898438,,0.0,6738.5400390625,29558.279296875,0.0,593.33,2261.2099609375,,,29558.28,,4120.0,2261.2099609375,19438.28,0.0,0.0,0.0,0.0,,931.91,0.0,,0.0,,,0.0,0.0,,0.0,4058.739990234375,,88062,1,35,0,3,29558.275390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,14.0,12.0,9.0,,,,,,,,,policyengine,AL,True,False,False,0.0,0.0
2025,1,14410.29,3998.2,15873.86,0.0,0.0,0.0,7936.93,104611.13,0.0,0.0,15750.0,0.0,0.0,0.0,0.0,88861.13,14463.45,0.0,0.0,0.0,0.0,0.0,0.0,104611.13,0.0,14410.29,15873.86,104612.13,0.0,104611.13,1500.0,2500.0,7936.93,80763.91,0.0,0.0,0.0,0.0,5.0,3998.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88063,1,59,0,0,103750.72656249984,0.0,0.0,0.0,0.0,101.046142578125,0.0,759.3593749999898,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,,taxsim,AL,True,True,True,,
2025,1,14410.2998046875,3998.199951171875,15873.8603515625,22.0,3.5176000595092773,,7936.93017578125,104611.1328125,0.0,0.0,15750.0,0.0,,,5040.56005859375,88861.1328125,14296.3896484375,,,0.0,,0.0,0.0,104611.1328125,0.0,14410.29,7936.93017578125,,,104611.13,,2500.0,7936.93017578125,80763.91,0.0,0.0,0.0,0.0,,3998.2,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,88063,1,59,0,0,103750.72656249984,0.0,0.0,0.0,0.0,101.046142578125,0.0,759.3593749999898,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,,policyengine,AL,True,True,True,0.0,0.0
2025,1,2135493.67,250545.44,236400.66,0.0,0.0,0.0,66915.59,7218875.51,0.0,0.0,31500.0,0.0,0.0,0.0,0.0,6765809.22,2427411.91,0.0,0.0,0.0,0.0,0.0,0.0,6797309.22,0.0,1945788.99,236400.66,7218933.93,0.0,7218932.93,3900.0,5000.0,66915.59,5012508.83,0.0,0.0,0.0,0.0,5.0,250545.44,0.0,0.0,0.0,0.0,0.0,421566.29,189704.68,17725.06,0.0,0.0,0.0,88064,2,38,33,3,2118186.75,4288.03564453125,97304.390625,0.0,90009.396484375,62138.2702331543,338.5226135253906,2743066.7294921875,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2103600.8325195312,2,13.0,9.0,9.0,,,,,,,,,taxsim,AL,False,False,False,,
2025,1,2055819.625,254534.90625,115991.2890625,156016.875,-7796.0,,66915.6015625,7218875.0,0.0,0.0,31500.0,0.0,,,10000.0,6765808.5,1379173.5,,,0.0,,0.0,0.0,6797309.0,0.0,1945788.62,66915.6015625,,,7218933.0,,5000.0,66915.6015625,5092298.0,0.0,0.0,0.0,0.0,,254534.91,0.0,,0.0,,,421566.28125,110031.0234375,,0.0,0.0,,88064,2,38,33,3,2118186.75,4288.03564453125,97304.390625,0.0,90009.396484375,62138.2702331543,338.5226135253906,2743066.7294921875,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2103600.8325195312,2,13.0,9.0,9.0,,,,,,,,,policyengine,AL,False,False,False,0.0,0.0
2025,1,165546.26,32935.17,33946.26,0.0,0.0,0.0,16294.32,845920.2,0.0,0.0,31500.0,0.0,0.0,0.0,0.0,773326.52,210193.31,0.0,0.0,0.0,0.0,0.0,0.0,804826.52,0.0,143881.8,33946.26,846397.47,0.0,846396.47,3300.0,5000.0,16294.32,660303.34,0.0,0.0,0.0,0.0,5.0,32935.17,0.0,0.0,0.0,0.0,0.0,41093.68,21664.46,122.32,0.0,0.0,0.0,88065,2,59,53,1,215333.65625,35567.4296875,15410.6591796875,0.0,15994.98046875,6410.77880859375,0.0,384154.5,0,0,3147.2314453125,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,170377.234375,2,18.0,,,,,,,,,,,taxsim,AL,False,False,False,,
2025,1,159392.03125,33290.51171875,31513.76953125,13527.8125,-671.529296875,,16294.3203125,845920.25,0.0,0.0,31500.0,0.0,,,10000.0,773326.5625,75256.5,,,0.0,,0.0,0.0,804826.5625,0.0,143942.75,16294.3203125,,,846396.5,,5000.0,16294.3203125,667410.12,0.0,0.0,0.0,0.0,,33290.51,0.0,,0.0,,,41093.6796875,15449.2900390625,,0.0,0.0,,88065,2,59,53,1,215333.65625,35567.4296875,15410.6591796875,0.0,15994.98046875,6410.77880859375,0.0,384154.5,0,0,3147.2314453125,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,170377.234375,2,18.0,,,,,,,,,,,policyengine,AL,False,False,False,0.0,0.0
2025,1,25217.43,7865.61,25776.64,0.0,0.0,0.0,12888.32,200017.86,0.0,0.0,31500.0,0.0,0.0,0.0,0.0,165174.75,26166.44,0.0,0.0,0.0,0.0,0.0,0.0,196674.75,0.0,25217.43,25776.64,200018.86,0.0,200017.86,3000.0,5000.0,12888.32,158912.12,0.0,0.0,0.0,0.0,5.0,7865.61,0.0,0.0,0.0,0.0,0.0,3343.12,0.0,0.0,0.0,0.0,0.0,88066,2,36,32,0,134707.78125,0.0,33767.01953125,0.0,4099.986831665039,1270.0738096237185,0.0,9457.4091796875,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,16715.591796875,2,,,,,,,,,,,,taxsim,AL,True,True,True,,
2025,1,25217.4296875,7865.60986328125,25776.640625,22.0,3.5181000232696533,,12888.3203125,200017.859375,0.0,0.0,31500.0,0.0,,,9620.8896484375,165174.75,23183.8203125,,,0.0,,0.0,0.0,196674.765625,0.0,25217.43,12888.3203125,,,200017.86,,5000.0,12888.3203125,158912.11,0.0,0.0,0.0,0.0,,7865.61,0.0,,0.0,,,3343.1201171875,0.0,,0.0,0.0,,88066,2,36,32,0,134707.78125,0.0,33767.01953125,0.0,4099.986831665039,1270.0738096237185,0.0,9457.4091796875,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,16715.591796875,2,,,,,,,,,,,,policyengine,AL,True,True,True,0.0,0.0
2025,1,16420.77,6511.69,18699.59,0.0,0.0,0.0,9349.79,160604.39,0.0,0.0,31500.0,0.0,0.0,0.0,0.0,123870.89,17079.6,0.0,0.0,0.0,0.0,0.0,0.0,155370.89,0.0,16420.77,18699.59,160605.39,0.0,160604.39,3000.0,5000.0,9349.79,131833.83,0.0,0.0,0.0,0.0,5.0,6511.69,0.0,0.0,0.0,0.0,0.0,5233.5,0.0,0.0,0.0,0.0,0.0,88067,2,61,59,0,110044.1796875,0.0,12175.333984375,0.0,5004.83203125,2805.542236328125,0.0,4406.99658203125,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,26167.5078125,2,,,,,,,,,,,,taxsim,AL,True,True,True,,
2025,1,16420.76953125,6511.68994140625,18699.58984375,21.9960994720459,3.5181000232696533,,9349.7900390625,160604.40625,0.0,0.0,31500.0,0.0,,,7650.22021484375,123870.90625,15009.0,,,0.0,,0.0,0.0,155370.90625,0.0,16420.77,9349.7900390625,,,160604.39,,5000.0,9349.7900390625,131833.83,0.0,0.0,0.0,0.0,,6511.69,0.0,,0.0,,,5233.5,0.0,,0.0,0.0,,88067,2,61,59,0,110044.1796875,0.0,12175.333984375,0.0,5004.83203125,2805.542236328125,0.0,4406.99658203125,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,26167.5078125,2,,,,,,,,,,,,policyengine,AL,True,True,True,0.0,0.0
2025,1,0.0,0.0,17387.34,0.0,0.0,0.0,8854.42,-531492.49,0.0,0.0,31500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17387.34,-27182.59,0.0,-1574101.68,19741.02,8500.0,8854.42,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88068,2,45,43,1,111541.4609375,2275.3498535156173,0.0,-143540.625,2135.904541015625,404.3164367675759,-524197.875,-521572.0673828125,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-690083.9296875002,2,14.0,,,,,,,,,,,taxsim,AL,True,True,True,,
2025,1,0.0,0.0,17387.33984375,0.0,0.0,,8854.419921875,-499079.09375,0.0,0.0,31500.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,31500.0,0.0,0.0,8854.419921875,,,-1763037.5,,8500.0,290940.40625,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,88068,2,45,43,1,111541.4609375,2275.3498535156173,0.0,-143540.625,2135.904541015625,404.3164367675759,-524197.875,-521572.0673828125,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-690083.9296875002,2,14.0,,,,,,,,,,,policyengine,AL,True,True,True,0.0,0.0
2025,1,-1683.4,0.0,524.89,0.0,0.0,0.0,262.45,3430.66,0.0,0.0,23625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.6,0.0,1543.8,3430.66,0.0,0.0,524.89,3431.66,0.0,3430.66,5897.08,5200.0,262.45,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.6,0.0,88069,1,33,0,3,3430.6591796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,8.0,6.0,1.0,,,,,,,,,taxsim,AL,True,True,True,,
2025,1,-1683.4000244140625,0.0,524.8900146484375,-60.0,0.0,,262.45001220703125,3430.659912109375,0.0,0.0,23625.0,0.0,,,682.6099853515625,0.0,0.0,,,0.0,,0.0,1543.800048828125,23625.0,0.0,0.0,262.45001220703125,,,3430.66,,5200.0,262.45001220703125,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,139.60000610351562,,88069,1,33,0,3,3430.6591796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,8.0,6.0,1.0,,,,,,,,,policyengine,AL,True,True,True,0.0,0.0
2025,1,0.0,0.0,8758.17,0.0,0.0,0.0,4379.09,-587178.15,0.0,0.0,33100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8758.17,-2585027.23,0.0,-1224330.41,3000.0,8500.0,4379.09,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88070,2,66,61,0,0.0,-2643263.5,57242.94921875,0.0,843.356201171875,141.3330841064453,-497453.125,-142691.49850463867,0,0,7.63417387008667,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-42486176.0,2,,,,,,,,,,,,taxsim,AL,True,True,True,,
